|invoiceId|custId|batchId|item_summary.paper|item_summary.rock|item_summary.scissor
4999|858788|z719|dt522|41.0||22.0
5000|470528|h975|fe351||8.0|36.0
5001|432985|v625|ch969||36.0|39.0
5002|242773|k555|rs680|2.0||42.0
5003|923412|r611|gp459|29.0|28.0|38.0
5004|906846|i163|ir201|33.0|17.0|30.0
5005|335128|f319|rp941|||33.0
5006|561442|q693|jy489||26.0|
5007|75312|g730|br847|20.0|48.0|1.0
5008|731057|m504|le443|36.0|1.0|
5009|631457|a863|dd315||43.0|
5010|298703|y905|kr606|42.0|9.0|
5011|224613|q129|oq644|28.0|46.0|
5012|395492|n378|wt328|1.0|49.0|25.0
5013|31217|m273|td351|35.0||
5014|625757|f713|cs810|39.0|45.0|22.0
5015|211471|i784|zp287|21.0|13.0|10.0
5016|30486|w921|fj937|5.0|13.0|2.0
5017|667325|t047|my121|48.0|31.0|
5018|847708|p891|rt949||25.0|
5019|230795|a145|tj027||33.0|39.0
5020|227198|b713|ux393||48.0|
5021|966733|w488|ha014||17.0|
5022|585551|k059|ib929|20.0|17.0|12.0
5023|657942|l245|ez179|||38.0
5024|189673|t366|tf054|35.0|42.0|43.0
5025|597299|t896|mr005|3.0|10.0|
5026|636341|l785|nn328|49.0|15.0|49.0
5027|416474|r535|gt470|||46.0
5028|644936|o322|me422|38.0|6.0|20.0
5029|731873|j312|sz942|15.0|18.0|15.0
5030|255683|s099|xy635|31.0|15.0|16.0
5031|912019|k260|it678|17.0||
5032|289208|g646|ow481|2.0|11.0|1.0
5033|30552|z248|ro692||7.0|35.0
5034|625180|p613|oe101|7.0|28.0|19.0
5035|908449|n671|sj947|16.0|49.0|23.0
5036|110678|r535|cq081|||12.0
5037|937928|f261|gs261|39.0|35.0|41.0
5038|229308|o536|kg565|||30.0
5039|252868|f661|tn872||48.0|27.0
5040|606070|d773|yc905|29.0|41.0|
5041|287972|k247|lr785||35.0|
5042|207196|b059|sf834|||46.0
5043|726803|f227|ww306|46.0|18.0|15.0
5044|156721|f432|cn859||44.0|39.0
5045|613486|k187|tx329|27.0||
5046|511174|c580|xw843||2.0|
5047|377962|m128|ha014|22.0|2.0|26.0
5048|256051|i163|fm291||1.0|
5049|163559|p341|qn273||44.0|7.0
5050|456588|e637|wl651||41.0|
5051|305157|x186|bs848||16.0|23.0
5052|747671|x026|rm742|||4.0
5053|404160|l143|tg069|||5.0
5054|637898|i401|sl238||43.0|
5055|435097|i231|dj258|12.0|46.0|42.0
5056|97225|c620|gl773|6.0|19.0|44.0
5057|401579|p774|ww958|39.0|49.0|3.0
5058|831825|a843|sz118|||7.0
5059|172018|x238|sc278|30.0||
5060|305309|w074|yp753|1.0|33.0|38.0
5061|824078|c561|gs864||46.0|
5062|734965|d777|cj618|38.0|27.0|33.0
5063|61322|o250|xq248|10.0|2.0|32.0
5064|16638|h809|zj779|23.0|5.0|
5065|967129|g131|nc441||16.0|48.0
5066|207497|s792|no441|50.0||
5067|482058|b119|yt825||39.0|11.0
5068|405833|o853|uj417||30.0|
5069|123404|i191|kf806|6.0|44.0|17.0
5070|569394|a962|lr414|48.0||
5071|415820|s589|me422|42.0|4.0|23.0
5072|960268|s142|ix658|4.0|29.0|
5073|884899|b842|vs573|46.0|32.0|12.0
5074|244011|f643|ef602|4.0|22.0|18.0
5075|947874|i401|as271|16.0||43.0
5076|957255|g240|pr221|31.0|19.0|24.0
5077|953454|n921|pr221|23.0|10.0|
5078|788268|c996|ws859|||14.0
5079|997002|n852|hm290|8.0|6.0|15.0
5080|810170|i465|by092||22.0|37.0
5081|613999|z227|oj248|13.0||14.0
5082|525330|u761|dl514||19.0|16.0
5083|456150|y078|qg949|11.0|35.0|32.0
5084|518951|a030|ou438|42.0||33.0
5085|100434|o185|fk141|9.0|3.0|
5086|594477|d225|ae098|19.0|50.0|38.0
5087|838421|u769|zs189||12.0|8.0
5088|838077|s268|hw150|6.0||
5089|658714|a306|no580||25.0|11.0
5090|895586|s317|cb622|46.0|4.0|49.0
5091|535759|p581|ak943|12.0||
5092|194553|y905|cp277|||2.0
5093|259351|v937|nx905|31.0|39.0|34.0
5094|112046|d510|ks779||35.0|50.0
5095|373459|h087|if867|7.0|1.0|30.0
5096|663073|p901|lv564|19.0|47.0|4.0
5097|868375|c049|od707|34.0|7.0|
5098|881557|b107|mv018||7.0|5.0
5099|341990|r313|db145||41.0|
5100|28119|q835|mk182|42.0|26.0|7.0
5101|58570|o905|rs230|2.0||33.0
5102|870992|v412|cm514||7.0|50.0
5103|725515|f615|ia493|11.0||
5104|522706|t366|jv360|33.0||
5105|416817|e415|hg425|||3.0
5106|571759|b017|kt756|21.0|32.0|
5107|282973|r176|pc277|44.0|44.0|
5108|738271|f346|zh385|13.0||40.0
5109|589787|c561|mq478|39.0|16.0|43.0
5110|603802|d568|dm468|50.0||37.0
5111|868916|h338|pl595||42.0|
5112|302711|r139|iu257|29.0|41.0|38.0
5113|168182|q257|bj346||26.0|
5114|802566|j370|ey251|30.0|43.0|33.0
5115|239942|y716|jb291||19.0|49.0
5116|370994|s589|oy141|10.0|50.0|45.0
5117|570612|m357|xc013||19.0|
5118|311766|l285|fb005|37.0||39.0
5119|580320|a145|ss000|21.0|33.0|17.0
5120|244573|h156|yf707||23.0|
5121|518527|r313|lh332|35.0||50.0
5122|812749|y608|si749|||7.0
5123|196161|y741|mx850|2.0||
5124|964437|b013|cv346||46.0|47.0
5125|424353|j363|yr341||26.0|39.0
5126|628211|q827|bl584|27.0|34.0|15.0
5127|834543|x425|mg938|38.0|31.0|47.0
5128|550029|o636|mq218|28.0|28.0|
5129|999251|u359|jv360|3.0||18.0
5130|834430|b349|tc146||33.0|
5131|214732|q193|yg887|14.0|19.0|
5132|237473|w921|yp247|36.0|16.0|
5133|952986|o497|me422|8.0|48.0|36.0
5134|515806|t582|wj228|||42.0
5135|107333|v469|yi652|42.0|18.0|7.0
5136|854800|o035|bk939|36.0|18.0|5.0
5137|555498|s831|oj323|37.0|8.0|49.0
5138|922320|c598|rt187||5.0|
5139|530772|v139|bb988|23.0||18.0
5140|188969|t486|yv099||1.0|32.0
5141|972601|i362|pw569|15.0|25.0|
5142|704309|g239|ms413|37.0|8.0|
5143|153863|y118|me368|||2.0
5144|29606|u882|fv538|24.0|36.0|36.0
5145|443851|b920|hi284|41.0|5.0|26.0
5146|691074|t504|rb617|25.0||
5147|766773|y438|oc547|22.0|13.0|25.0
5148|773347|r560|ij650|1.0||25.0
5149|618325|z460|uw485|41.0|1.0|40.0
5150|827689|r616|ep100|||5.0
5151|88821|g228|sx292|||37.0
5152|221623|i584|mx141|17.0||
5153|851358|h250|kb683|22.0|45.0|36.0
5154|186310|f943|jd115||9.0|5.0
5155|549522|v677|ti853|15.0|39.0|33.0
5156|937091|h300|nc086|50.0|21.0|7.0
5157|196788|p927|bp319||49.0|19.0
5158|360995|y040|bv693|||27.0
5159|237794|l098|yo264|45.0|11.0|26.0
5160|257581|g207|zi523|7.0|31.0|
5161|14185|b677|yu023|4.0|2.0|
5162|75295|g578|sz331|20.0|15.0|7.0
5163|12285|t865|gf472|14.0|21.0|33.0
5164|525084|d953|ti853|3.0||39.0
5165|870464|q129|pd685|22.0|5.0|3.0
5166|667116|h236|ab575|7.0||
5167|855244|r098|xw219|17.0|36.0|13.0
5168|496791|f421|xm759|29.0|45.0|17.0
5169|442900|u769|ei108|44.0||
5170|291815|c975|mp670|21.0||
5171|634085|g879|xl476||22.0|22.0
5172|173714|n921|dt447|42.0||
5173|106534|g240|ft928|38.0||43.0
5174|62055|h938|vy612|33.0||
5175|278272|l494|is542|23.0|2.0|17.0
5176|525853|q398|yt061||34.0|
5177|819446|i563|wk581|34.0|13.0|
5178|942881|b031|rv477|36.0|24.0|9.0
5179|586175|z613|yu966||7.0|1.0
5180|767591|g836|vd704|48.0|10.0|16.0
5181|477268|u252|vq154|||31.0
5182|694320|o697|xw013||41.0|3.0
5183|523071|y335|tq365|46.0|12.0|
5184|592343|x916|zj779|46.0|15.0|27.0
5185|601110|f505|ek382|2.0|23.0|21.0
5186|115668|z911|zd028|21.0|31.0|5.0
5187|289681|y772|rg248|44.0||
5188|585688|s401|an106|20.0|39.0|29.0
5189|656601|y892|dt522|44.0||
5190|886220|t400|vh938|45.0|33.0|
5191|523529|u769|ah542|23.0|21.0|8.0
5192|747610|a118|tn964|8.0||9.0
5193|803383|z267|bz339|3.0|5.0|1.0
5194|837339|j435|et715|34.0||27.0
5195|503001|g131|hi336|20.0||9.0
5196|136061|n114|sk731||41.0|
5197|74004|n520|wh682|15.0||29.0
5198|302085|q567|ct963||30.0|
5199|617748|c508|xj166||32.0|
5200|107889|a061|bz665||47.0|37.0
5201|120523|l703|yi679|23.0|43.0|23.0
5202|886225|a319|xh523|42.0|42.0|27.0
5203|191091|j084|tv567|1.0|41.0|
5204|267870|q294|ix293|12.0|9.0|35.0
5205|190868|w642|sn121|12.0||26.0
5206|438538|r507|hk745|||39.0
5207|943475|t611|vp272|19.0|25.0|32.0
5208|491451|z049|gt350|43.0|29.0|13.0
5209|922581|v442|jz418|18.0||13.0
5210|871755|i036|ek896|12.0|13.0|18.0
5211|688935|b920|ts953|5.0|34.0|41.0
5212|149749|j837|uy955|50.0||
5213|892058|n305|jd115|17.0|46.0|
5214|785196|d363|oe101|31.0|7.0|8.0
5215|589150|w298|lh262|42.0||
5216|734929|f346|fs519|34.0||46.0
5217|727554|e436|ca652||11.0|
5218|350372|k187|zu673|45.0||
5219|423836|x439|pb239|||48.0
5220|804893|t047|av834|35.0|22.0|
5221|755773|j612|cq094|26.0|33.0|
5222|822499|c979|pn304|17.0|23.0|34.0
5223|245898|d445|zw403||10.0|16.0
5224|206121|x912|hx411|||10.0
5225|670158|n266|sk454|2.0|41.0|10.0
5226|576796|y954|gv962|25.0|44.0|33.0
5227|988909|b650|lg594|26.0|25.0|9.0
5228|619378|w888|sf362||13.0|
5229|538209|v625|gp330|||45.0
5230|853541|c580|nd133|46.0||44.0
5231|753801|q230|hx411||26.0|5.0
5232|827385|u260|pe984|42.0|11.0|39.0
5233|669456|c481|mi241|26.0|29.0|23.0
5234|670520|s916|lr785|8.0|43.0|14.0
5235|909229|o995|ag082|1.0||
5236|309454|b119|qy464|8.0|5.0|
5237|764950|x295|sb713|9.0||
5238|135521|h809|xy589|||45.0
5239|224748|a160|oy140|36.0|50.0|6.0
5240|34165|q880|ws859|7.0|17.0|32.0
5241|686396|c251|hk745|37.0|11.0|
5242|768840|j138|wk824|||30.0
5243|386200|k711|wk217||26.0|
5244|528879|a962|fk006|13.0||48.0
5245|869866|d933|ci723|21.0||
5246|265800|j253|ut681|||1.0
5247|234099|d479|os862|18.0|12.0|
5248|689843|y772|ia559|50.0|16.0|36.0
5249|863145|k973|pi593|12.0||12.0
5250|186764|j534|tj027|3.0||21.0
5251|174820|p970|fs519|13.0|39.0|41.0
5252|141611|b853|pc855|45.0||
5253|870740|j138|tm882|35.0||12.0
5254|507140|i146|xj336|3.0|46.0|4.0
5255|616471|h712|qz042||43.0|
5256|435238|a120|qp768||21.0|
5257|429973|v937|tg069|41.0|47.0|46.0
5258|105973|o132|ug985|||30.0
5259|657990|z795|um425|||20.0
5260|664759|k973|nh270||33.0|31.0
5261|472075|h712|zd578|18.0|33.0|
5262|399688|l050|dh590||28.0|
5263|811752|k443|fb717|47.0||36.0
5264|658436|i726|uu429|18.0|17.0|38.0
5265|233651|a962|tg848||36.0|20.0
5266|707512|d765|su328|29.0|33.0|
5267|923778|w230|hz531||44.0|11.0
5268|599637|t299|vl770|||49.0
5269|848940|x506|yf707|15.0||34.0
5270|666166|k019|yz612|45.0||
5271|666107|g743|yt825||35.0|
5272|752345|c387|qp768|43.0||14.0
5273|920023|n399|pb133||39.0|47.0
5274|20061|q571|ye408|38.0||24.0
5275|362604|u550|rs680||8.0|
5276|101976|c080|nj588||29.0|
5277|62585|r809|vn455||12.0|41.0
5278|357426|p392|ny422|21.0|26.0|
5279|691003|z588|uq848|30.0|19.0|24.0
5280|32975|o949|oj248|34.0|15.0|44.0
5281|670221|d777|ui385|8.0|13.0|3.0
5282|84386|f923|nv793|24.0||
5283|227905|a080|cv195|32.0|31.0|41.0
5284|43352|t024|gh460|9.0|30.0|42.0
5285|768835|n879|kv997||15.0|42.0
5286|672441|t299|fu215|8.0||41.0
5287|813891|o035|dg126|16.0|43.0|42.0
5288|980373|d785|pi398||25.0|17.0
5289|318778|z768|wo413|4.0||
5290|233238|g858|cm279|47.0|46.0|9.0
5291|545216|d773|be716|2.0|41.0|40.0
5292|283298|y438|rn116|16.0|18.0|35.0
5293|537447|b927|qj407|39.0||
5294|300002|k247|dk500|7.0||
5295|255263|v010|lb371|||11.0
5296|286798|t806|gr621|46.0|24.0|10.0
5297|392782|r968|ia503|8.0||
5298|836588|c982|ug985||36.0|
5299|901691|q342|fe058||20.0|23.0
5300|627180|w909|nn328|19.0|34.0|
5301|611986|h748|uk117||1.0|
5302|10667|x203|ak189||19.0|
5303|990506|d773|hy936||46.0|
5304|270816|h083|yy336|40.0||16.0
5305|77850|g589|jd115|28.0||
5306|551838|v010|pa758||43.0|5.0
5307|965338|z150|so324|26.0||
5308|240429|h338|ux439||13.0|
5309|619094|j253|by092|||20.0
5310|369521|v229|rn139||45.0|2.0
5311|442359|n434|nj603|14.0||
5312|714966|m676|wy106|35.0||
5313|380402|y772|cq178|7.0||
5314|562502|a061|zm929|6.0|47.0|13.0
5315|217009|y945|pl595|||34.0
5316|274808|v783|al518|25.0|20.0|24.0
5317|177219|f925|tm989|15.0||19.0
5318|895632|a061|qs712|34.0|34.0|14.0
5319|412316|q193|nc086|22.0||25.0
5320|764478|m963|gr734|3.0|21.0|
5321|469064|w529|dl514|11.0|31.0|22.0
5322|197626|k891|nb270|36.0|33.0|40.0
5323|245448|k591|iu060||27.0|
5324|705345|w025|ha371||2.0|
5325|27247|q468|ew935|48.0|21.0|
5326|311495|y651|vq551||42.0|
5327|153096|k226|sa042||50.0|
5328|107412|z672|xz216|17.0|5.0|24.0
5329|795944|i465|lr785|||34.0
5330|111725|k891|jp873|36.0|24.0|
5331|664757|g646|hq866|||15.0
5332|301173|i217|xb754|14.0||44.0
5333|681566|l245|fg274|||47.0
5334|783534|l438|ag556|17.0||17.0
5335|806505|h798|td408|32.0||3.0
5336|482814|i584|nv906||36.0|
5337|415107|c983|bq985|14.0||
5338|703972|q186|ql302|42.0|44.0|
5339|814096|r255|po539|40.0|31.0|39.0
5340|521297|u644|yr341|11.0|6.0|17.0
5341|72485|w734|us061|42.0|48.0|
5342|521369|h873|ym647||45.0|
5343|67715|m201|yh292|49.0|15.0|11.0
5344|318702|a588|ue726||15.0|
5345|157452|y772|aw735|46.0|8.0|
5346|879684|w851|pv871|37.0|47.0|
5347|311663|i325|rs680||36.0|
5348|637119|t366|za947||6.0|
5349|240122|e436|vk838|46.0|1.0|41.0
5350|770282|z051|wk338|||33.0
5351|271291|n921|sz024|23.0|11.0|29.0
5352|637114|y040|sx987|22.0||
5353|432515|i784|wu444|22.0|43.0|25.0
5354|492666|m414|ps794||30.0|4.0
5355|663088|v229|sg358|48.0|34.0|9.0
5356|850169|e568|kf296||41.0|2.0
5357|380035|t441|jl276||13.0|
5358|343674|y521|ek382||45.0|
5359|499572|m356|xk496||13.0|
5360|655499|t047|jm650|19.0|7.0|34.0
5361|934886|x597|nv964|43.0||20.0
5362|781854|w884|nj603|19.0||5.0
5363|790793|k260|zh239|44.0|32.0|3.0
5364|312687|e998|rh112|50.0|42.0|2.0
5365|979168|f745|mj217|33.0|25.0|37.0
5366|706005|v784|fk141|39.0|9.0|46.0
5367|939859|y905|ud017||17.0|11.0
5368|775053|n581|ue726|28.0|10.0|
5369|533682|z419|gt470|||32.0
5370|716613|h156|ju808|39.0||14.0
5371|293460|c287|ez631||1.0|
5372|906701|q693|oj248|2.0|6.0|
5373|834679|i726|wo413|10.0||21.0
5374|594501|m041|il464||35.0|44.0
5375|140348|z441|tm685||36.0|
5376|782604|c877|uw122|41.0||14.0
5377|574925|b710|ss111|50.0|13.0|
5378|681790|t868|kc854||30.0|
5379|270528|z768|pn078|31.0|3.0|9.0
5380|821513|r073|ve292||15.0|2.0
5381|655179|r611|zf574|49.0|6.0|32.0
5382|234625|j652|vx746|28.0|15.0|44.0
5383|146769|h798|tw161|18.0||
5384|565191|b853|km134|8.0|19.0|
5385|190560|w788|ia559||17.0|
5386|689768|a357|fy268|3.0|43.0|9.0
5387|620393|q294|wy974|46.0|11.0|29.0
5388|761469|f643|ia559||16.0|
5389|535611|x597|mq248|37.0|42.0|47.0
5390|157982|n266|hr893||18.0|47.0
5391|478574|z217|ah251||23.0|6.0
5392|465516|o572|ts953|44.0|12.0|
5393|316444|f319|ig216|32.0|31.0|
5394|568980|k711|hb203|||2.0
5395|662713|i584|kg500|22.0|37.0|
5396|401450|n732|py575|||38.0
5397|934003|t611|it817|19.0|19.0|42.0
5398|246112|i432|av139|8.0|38.0|45.0
5399|417693|a261|gf472||50.0|35.0
5400|525528|p512|ji280|10.0|11.0|
5401|473166|v677|bn033|26.0||19.0
5402|361434|d445|qx931|||11.0
5403|631843|x860|ve831|44.0|20.0|
5404|195077|t865|jx570|49.0||
5405|991013|j279|kz620|||9.0
5406|424865|j475|rf256|||25.0
5407|797448|p774|vj313|24.0||37.0
5408|34859|c287|dl514|5.0||
5409|91271|g730|wq884|2.0||16.0
5410|528755|l218|aj813|||11.0
5411|861028|n852|zf574|||47.0
5412|505688|h656|dz221|11.0||7.0
5413|181318|b927|nv793|3.0|16.0|24.0
5414|842768|x826|sx821|||26.0
5415|892751|b677|dt065||49.0|48.0
5416|71312|w743|mt273|30.0||
5417|168161|w572|cb798|50.0|15.0|19.0
5418|669633|k555|vo273|24.0|7.0|12.0
5419|62215|r098|ix182|36.0|17.0|
5420|70300|w025|ft182|11.0|47.0|21.0
5421|382351|v727|mi241|31.0|24.0|
5422|824332|h489|ge353|19.0|22.0|19.0
5423|840512|z182|wt971|||47.0
5424|978703|g858|ya692|36.0|18.0|18.0
5425|439235|t047|ao363|20.0||17.0
5426|299236|o185|mh743|50.0||
5427|252474|d316|ob258|20.0|22.0|29.0
5428|843024|c516|ju481|8.0||5.0
5429|647424|x506|kn158|9.0|28.0|38.0
5430|176482|b017|sm034|13.0||4.0
5431|669554|f560|wk581|17.0|21.0|
5432|508915|r306|db311|5.0|25.0|36.0
5433|578911|h712|qb327|9.0||
5434|838941|k320|fz744||14.0|
5435|450446|p341|uj898|46.0|35.0|43.0
5436|712454|a061|tm871|3.0||37.0
5437|645464|v974|bz665|29.0|37.0|50.0
5438|752780|c049|fb717|15.0|32.0|24.0
5439|697686|d953|py078|32.0|32.0|16.0
5440|916561|t032|xf217|22.0||
5441|804072|l163|ix945|40.0||25.0
5442|322977|z355|pl246|1.0|44.0|
5443|979518|l767|uf348||41.0|
5444|179935|c481|vj313|32.0|47.0|
5445|349035|b632|vl932|11.0||
5446|264733|v506|kz620|19.0|21.0|5.0
5447|483602|p042|el075|31.0|41.0|11.0
5448|143153|n625|pa627|39.0|4.0|4.0
5449|98570|b261|ai641|12.0||
5450|149632|j612|mj190|13.0|30.0|18.0
5451|314960|c481|ju128|32.0|43.0|
5452|99877|e415|ln367|21.0|40.0|44.0
5453|124158|a837|ic310|37.0|32.0|35.0
5454|29772|t868|ql178|41.0|7.0|41.0
5455|947911|m256|er735|31.0||
5456|244456|o497|cs810||14.0|46.0
5457|919454|u265|ay375||43.0|48.0
5458|735645|y118|fs519|30.0|12.0|36.0
5459|338242|k059|ax575|50.0|5.0|42.0
5460|906407|o545|yp753||50.0|
5461|636004|k111|hr893||41.0|26.0
5462|840741|b013|zq138||30.0|
5463|755956|x910|hi336|27.0|35.0|50.0
5464|213778|c925|mk173||50.0|49.0
5465|44700|s317|ml544|38.0|2.0|33.0
5466|367559|m469|fb005|17.0||13.0
5467|854993|d865|ne505|50.0|30.0|17.0
5468|493369|e122|wh047||49.0|31.0
5469|314487|k032|ec321|45.0||42.0
5470|973639|w415|re771|||44.0
5471|27424|k174|ga039|8.0||3.0
5472|713528|p901|bd285|29.0|33.0|28.0
5473|197886|g009|oc547||1.0|
5474|132883|q044|ln835|20.0||
5475|941995|x050|oy534|38.0|14.0|23.0
5476|786072|p702|sk948||7.0|9.0
5477|541610|d052|tn783|||31.0
5478|487553|y299|fg056|29.0|9.0|40.0
5479|659167|h986|br847||12.0|
5480|145076|a164|pa758||2.0|
5481|495260|z049|hr162|36.0|11.0|19.0
5482|183792|d445|fg923|3.0|37.0|38.0
5483|422234|e003|cz735|13.0||
5484|75109|f118|ez179|36.0|47.0|47.0
5485|705971|f745|bq723|2.0||
5486|306355|n520|zx405|39.0|25.0|
5487|956434|j414|vo140||4.0|38.0
5488|628309|n581|jj167|39.0|38.0|13.0
5489|30963|d316|nj588|50.0|21.0|
5490|383901|i250|ye070|33.0|1.0|
5491|381104|c561|mi623||34.0|22.0
5492|353698|u254|of473||32.0|
5493|896254|a038|gt470|9.0|29.0|42.0
5494|110997|y968|wk338|50.0|22.0|
5495|399312|x052|dt447|||42.0
5496|494151|e412|fe748||12.0|32.0
5497|603571|z111|be716||17.0|40.0
5498|154394|u335|jg824|33.0|15.0|
5499|684603|a493|ct963||43.0|
5500|256928|t868|nc570|32.0|49.0|9.0
5501|729122|r611|cu060|22.0||
5502|594278|u252|py990||44.0|
5503|491833|o697|wq512|36.0||40.0
5504|908460|x912|mb538|22.0||
5505|675033|z226|bw218|45.0|42.0|36.0
5506|455659|p042|ef362|41.0|3.0|19.0
5507|970417|r026|lu556|10.0||
5508|505977|e186|pr305|33.0||
5509|387490|j084|wi857|29.0|36.0|
5510|970038|o146|ta019|41.0|28.0|33.0
5511|216610|t808|dl078|36.0|32.0|17.0
5512|203480|y741|sv682|41.0|50.0|11.0
5513|530183|o084|bb988|10.0|2.0|46.0
5514|26297|s916|nu712|1.0||
5515|300618|u224|gr734||14.0|
5516|318958|d249|vr914|18.0|29.0|11.0
5517|366800|n378|rl758||22.0|
5518|735819|b584|ub638||26.0|
5519|321928|l976|km921|22.0|40.0|8.0
5520|299179|l494|ys745||35.0|
5521|39102|v785|do569|||38.0
5522|58555|x528|vp211|12.0||
5523|494232|o497|tf054|13.0|31.0|31.0
5524|667133|i398|gl614|25.0||
5525|689522|b031|cx865|7.0||
5526|672087|u423|yg814||45.0|18.0
5527|885250|w967|xh523|||41.0
5528|519860|z457|ue124||16.0|30.0
5529|745984|k085|kc854|1.0||18.0
5530|387114|o097|sp663|48.0|27.0|
5531|422412|u191|mi486||37.0|44.0
5532|262019|n144|xd830|1.0|25.0|
5533|997328|b296|ws232|10.0|27.0|16.0
5534|706778|h087|gp330|14.0|19.0|
5535|154790|o905|kz687|9.0||13.0
5536|476014|j000|zr408|||8.0
5537|610393|u726|bq985||45.0|1.0
5538|396686|a500|az974|14.0|44.0|
5539|976947|o201|ql178||31.0|5.0
5540|683006|s417|qy173||48.0|
5541|543485|x095|wf642||17.0|4.0
5542|673698|d128|rq615|23.0||
5543|987810|j028|yv232|13.0|20.0|31.0
5544|826821|z267|mp670|10.0|9.0|39.0
5545|674202|x203|rk333|25.0|35.0|
5546|342772|b013|dy491|||45.0
5547|585616|p676|dd231|49.0||
5548|561383|x826|nb569|45.0|28.0|1.0
5549|822751|y376|tm139|26.0|35.0|20.0
5550|641116|v689|nd133|16.0|47.0|18.0
5551|407210|n625|re696|35.0||
5552|408755|d716|ru838|34.0|15.0|47.0
5553|399980|w994|zw415||11.0|38.0
5554|688121|b017|py642|16.0|19.0|
5555|7112|w521|yx258||39.0|33.0
5556|339284|v937|th356||14.0|14.0
5557|871460|m388|te357||11.0|
5558|524433|z350|qs731||46.0|
5559|528092|o905|gv646|50.0|18.0|23.0
5560|426670|c508|fb571|23.0||7.0
5561|120951|s268|ou301||12.0|
5562|966861|d777|lc165|17.0||41.0
5563|282747|w734|yh018|22.0|25.0|16.0
5564|492340|z939|np730|||48.0
5565|42794|i492|oy141|23.0|28.0|
5566|713469|o413|mj625||27.0|
5567|136497|h596|jl249||38.0|8.0
5568|685408|t339|lu985|11.0||
5569|481911|l693|qv996|22.0|27.0|46.0
5570|285280|n479|vi556|45.0|16.0|21.0
5571|714305|g347|ky440|15.0||36.0
5572|100436|c815|ag425|||35.0
5573|167325|n581|wc546|4.0|20.0|42.0
5574|948255|p883|rb767|32.0|34.0|49.0
5575|581228|m094|ib929||47.0|23.0
5576|124338|t165|ty491|18.0|4.0|44.0
5577|524969|r972|ro692|23.0|10.0|22.0
5578|180629|n625|pf044|||32.0
5579|50127|w788|zn888|40.0|24.0|45.0
5580|298615|s417|rl194|16.0|10.0|
5581|479073|b119|nm894||4.0|
5582|606283|z611|wr871|12.0||
5583|556592|e382|so324||24.0|
5584|788124|k341|qz042||33.0|7.0
5585|240398|v663|vl999|10.0|35.0|15.0
5586|944866|f135|me829|2.0||50.0
5587|965466|k247|xy589|27.0|50.0|
5588|981300|x899|fb571|||4.0
5589|107266|z401|pl723|5.0|45.0|25.0
5590|141179|j414|fl181|49.0|31.0|26.0
5591|423480|k555|nn195||25.0|11.0
5592|426732|e998|pc854|||37.0
5593|505476|u359|iw269||12.0|
5594|116497|g879|mq201|46.0||30.0
5595|846730|x955|rz124|||9.0
5596|67606|q732|rv586|46.0||20.0
5597|470123|w529|tg492|8.0|49.0|38.0
5598|328031|h489|uw576|45.0|7.0|8.0
5599|444186|e998|ki374|32.0|14.0|
5600|9688|w518|wm637|2.0|8.0|49.0
5601|531282|x446|na462|36.0||9.0
5602|430249|l041|rw435|2.0|11.0|41.0
5603|317811|r522|lj090|43.0|22.0|3.0
5604|320706|z051|ts019|||32.0
5605|582049|x238|cj618||37.0|12.0
5606|39143|e829|uw576|4.0|9.0|
5607|618910|x368|nk812|45.0||
5608|832871|f227|ig613||22.0|
5609|766900|f261|nb306|43.0||17.0
5610|172220|j059|wi857|18.0|25.0|
5611|107210|m094|po838|||12.0
5612|775252|q665|oz733|||40.0
5613|29830|z267|ue726|42.0||
5614|45215|b927|jz524|29.0|36.0|24.0
5615|93582|h938|ag556||7.0|
5616|914808|w298|un231|9.0|6.0|1.0
5617|623066|v506|jt640|17.0|40.0|9.0
5618|97856|h656|zq933|50.0|24.0|
5619|305466|e186|lo606|||28.0
5620|366076|g876|py575|4.0|18.0|
5621|465650|w415|oe361||22.0|
5622|406133|a210|ei108|39.0||
5623|689547|i217|zv832|20.0||
5624|432852|z690|kf778|30.0||
5625|763678|r541|zr970||24.0|38.0
5626|997888|t020|mo774|33.0|41.0|49.0
5627|790271|x439|bk592|37.0|21.0|29.0
5628|674355|v672|mi241|||41.0
5629|877014|n293|or138|32.0||
5630|586039|x052|fp804|34.0||15.0
5631|716932|y991|wv263||9.0|
5632|672823|r255|wo931|30.0|31.0|32.0
5633|255094|y892|fe637|48.0|6.0|12.0
5634|11496|n732|av906||28.0|
5635|170650|c970|gk819|49.0||
5636|736093|y228|th141||24.0|
5637|833600|u769|xb649||34.0|23.0
5638|836990|n523|uj891|4.0||10.0
5639|885959|e382|ig564|14.0|17.0|46.0
5640|333235|u863|ch531|27.0||
5641|802817|z611|wm637||28.0|
5642|992974|g240|hh557||18.0|18.0
5643|88189|a125|zt039|6.0|26.0|31.0
5644|33172|i563|ja540|31.0|21.0|45.0
5645|709839|w865|qp645|||23.0
5646|60827|c975|jy437|||37.0
5647|530776|t400|ep788|21.0|50.0|21.0
5648|924291|p241|df578|7.0|19.0|
5649|938115|z051|mk173||1.0|
5650|829757|b909|sj443||22.0|2.0
5651|587368|j492|ob258||27.0|34.0
